"age","sex","experience","experience_role","experience_years","hard_skills","soft_skills","certifications","degree","training","job_field","job_position"
43,"male",0.320371568,0.245223194,5,0.236993164,0.649944305,"FALSE","culinary arts",NA,"services","chef"
35,"female",0.517846,0.261407,8,0.309593081,0.301229089,"TRUE","economics","TRUE","education","college professor"
50,"male",0.234133,0.226239,20,0.407321215,0.193310648,"TRUE","economics","TRUE","education","researcher"
35,"male",0.469372779,0.112889849,8,0.3359164,0.266334683,"TRUE",NA,"FALSE","hr & admin","hr manager"
32,"female",0.545126796,0.296511739,9,0.404422194,NA,"FALSE","computer engineering","TRUE","computer & it","application developer"
32,"male",0.465398878,0.282783598,4,0.326314569,0.170835525,"FALSE",NA,"FALSE","hr & admin","project coordinator"
31,"male",0.492387235,0.351754248,6,0.484125376,0.613598228,"FALSE","computer engineering","FALSE","computer & it","application developer"
30,"female",0.587857068,0.301662862,2,0.678999245,0.526679873,"TRUE","digital design","FALSE","arts & communication","graphic designer"
42,"male",0.358458638,0.276078075,14,0.37887457,0.594294906,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
35,"male",0.567813754,0.215855092,4,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
27,"male",0.374915242,0.240957737,2,0.272373736,0.363500684,"FALSE","business administration","TRUE","services","hotel and restaurant staff"
27,"female",0.175151974,0.309522271,4,0.276637673,0.334703803,"TRUE","research coordination","TRUE","healthcare","medical laboratory technologist"
31,"male",0.32032147,0.193674028,2,0.362461746,0.728294611,"TRUE","secondary education","FALSE","services","tutor"
34,"female",0.159504011,0.756664634,6,0.168591455,0.43377167,"TRUE","medicine","TRUE","healthcare","medical doctor"
40,"female",0.494704247,0.131386876,10,0.315090179,0.335065275,"FALSE",NA,"FALSE","hr & admin","hr manager"
31,"female",0.284178734,0.221280962,9,0.571857572,0.786025047,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,NA,0.557595,0.165487,2,0.41812396,0.338120997,"FALSE","special education","FALSE","education","sped teacher"
22,NA,0.015580887,0.457424521,NA,0.392203599,0.465746582,"FALSE",NA,"TRUE","services","customer service representative"
24,"female",0.52211982,0.264077306,4,0.485927314,0.527215958,"TRUE","design and media","TRUE","arts & communication","illustrator"
33,"male",0.261203051,0.177703619,5,0.293438286,0.151837826,"FALSE","business administration","FALSE","hr & admin","offinance manager"
27,"female",0.340247154,0.204105258,4,0.371608257,0.554434299,"FALSE",NA,"FALSE","hr & admin","project coordinator"
45,"male",0.598649383,0.347671986,11,0.294233859,0.213318229,"FALSE","business administration","FALSE","hr & admin","hr manager"
39,"male",0.530935407,0.236439049,13,0.5489223,0.608078241,"TRUE","financial management","FALSE","accounting & finance","financial manager"
42,NA,0.533887565,0.274954498,1,0.381801069,0.27476418,"FALSE","public administration","FALSE","hr & admin","hr manager"
32,"male",0.175151974,0.21892269,4,0.305101335,0.213081807,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
46,"female",0.251265615,0.235596418,16,0.232669443,0.673908591,"FALSE","culinary arts",NA,"services","chef"
33,"male",0.478861392,0.27806443,9,0.72209686,0.69298327,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
31,"female",0.364366293,0.283595026,3,0.68821162,0.549421787,"TRUE","event management","FALSE","arts & communication","event planner"
36,"female",0.408971429,0.223957852,4,0.518108606,0.431688726,"TRUE","public relations","FALSE","arts & communication","public relations"
26,NA,0.039198902,0.26760143,3,0.357482493,0.750950098,"TRUE","accountancy","FALSE","accounting & finance","accountant"
34,"male",0.343555629,0.20673281,10,0.492783636,0.647156477,"TRUE","accountancy","FALSE","accounting & finance","auditor"
32,"female",0.410878062,0.260056108,6,0.570968866,0.520977139,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
33,"female",0.275610566,0.220728844,7,0.481434047,0.710839152,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
NA,"female",0.239522815,0.260635257,6,0.322564185,0.676845431,"FALSE","culinary arts",NA,"services","chef"
30,"female",0.3193838,0.412237883,5,0.364007592,0.53012532,"TRUE","accountancy","FALSE","accounting & finance","accountant"
28,"female",0.187347591,0.218025267,2,0.214182079,0.334525704,"FALSE",NA,"TRUE","healthcare","pharmacist"
27,"female",0.222510204,0.341249228,1,0.387922078,0.472260416,"FALSE","supply chain management","TRUE","services","customer service representative"
32,"male",0.273991346,0.187039658,1,0.3535403,0.355247676,"FALSE","business management","TRUE","hr & admin","project coordinator"
38,"female",0.445162684,0.272113144,11,0.390634149,NA,"FALSE","computer engineering","TRUE","computer & it","web developer"
33,"female",0.158121943,0.283487499,5,0.367000461,0.43377167,"TRUE","genetic counseling","TRUE","healthcare","medical doctor"
25,"male",0.175151974,0.30419445,4,0.252992451,0.228291422,"TRUE",NA,"TRUE","healthcare","medical assistant"
NA,NA,0.547204256,0.186176032,3,0.323762238,0.399731755,"FALSE",NA,"FALSE","hr & admin","project coordinator"
NA,NA,0.568184137,0.303356707,5,0.397980064,0.491938084,"FALSE","computer science","TRUE","computer & it","application developer"
38,"female",NA,0.272113144,11,0.390634149,0.665568233,"FALSE","computer engineering","FALSE","computer & it","web developer"
46,"male",0.618045092,0.364061147,12,0.452546567,0.326068938,"TRUE","business administration","FALSE","hr & admin","hr manager"
36,"female",0.159504011,0.284004986,6,0.282231927,0.492506415,"TRUE","medicine","TRUE","healthcare","medical doctor"
26,"female",0.354202449,0.26760143,5,0.337257981,0.361562431,"TRUE","financial management","FALSE","accounting & finance","financial manager"
NA,"male",0.580424488,0.19313243,1,0.244736001,0.290353805,"FALSE",NA,"FALSE","hr & admin","hr manager"
34,"male",0.159504011,0.27171126,6,0.228181213,0.239663363,"TRUE","library and information science","TRUE","healthcare","registered nurse"
27,"male",0.158121943,0.277419478,6,0.282725751,0.311511099,"TRUE","healthcare administration (mha)","TRUE","healthcare","pharmacist"
31,"male",0.291887432,0.083419234,9,0.365054429,0.608190536,"FALSE","hospitality management","FALSE","services","event planner"
30,"male",0.574623346,0.370119274,4,0.463204533,0.696440458,"FALSE","computer science","FALSE","computer & it","database administrator"
32,"female",0.507447541,0.108846173,8,0.20765686,0.275581509,"TRUE","psychology","TRUE","hr & admin","recruiter"
43,"female",0.458700716,0.282196134,15,0.796112418,0.646316588,"FALSE","hospitality management","FALSE","services","event planner"
30,"male",0.436171561,0.294408828,4,0.64072752,0.508545637,"TRUE","graphic design","TRUE","arts & communication","event planner"
33,"male",0.398952186,0.21167928,6,0.497460067,NA,"FALSE","computer science","FALSE","computer & it","system analyst"
30,"male",0.447512031,0.383472741,3,0.357696891,0.443951458,"FALSE","information technology","FALSE","computer & it","system analyst"
25,"female",0.447465181,0.290266335,4,0.591623545,0.506406724,"TRUE","digital media","TRUE","arts & communication","illustrator"
NA,"male",0.297014922,0.297417819,13,0.404798985,0.429138035,"FALSE","computer science","FALSE","computer & it","web developer"
29,"male",0.589605808,0.317005336,5,0.580850244,0.666353047,"FALSE","computer science","FALSE","computer & it","application developer"
32,"male",0.240383431,0.250926584,6,0.180045873,0.25854692,"FALSE","business administration","FALSE","hr & admin","offinance manager"
NA,"male",0.452662,0.207036,9,0.499291599,0.172590867,"FALSE",NA,"FALSE","education","sped teacher"
38,"male",0.302524537,0.277815729,8,0.246807188,0.361792445,"TRUE","accountancy","FALSE","accounting & finance","accountant"
32,"male",0.511118412,0.35062933,4,0.636913359,0.604906619,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
NA,"female",0.337446392,0.290281653,NA,0.53014189,0.499851525,"FALSE","business management","FALSE","accounting & finance","financial advisor"
28,"male",0.513646066,0.353237003,4,0.512434125,0.522033036,"FALSE","visual communication","TRUE","arts & communication","illustrator"
27,"female",0.552732885,0.408434868,3,0.608473539,0.610930085,"FALSE","computer science","FALSE","computer & it","system analyst"
41,"male",0.466674834,0.254892796,18,0.549379528,NA,"TRUE","accountancy","FALSE","accounting & finance","auditor"
35,"male",0.579716504,0.25492543,7,0.268752754,0.64628613,"FALSE","information technology","FALSE","computer & it","web developer"
31,"female",0.181641787,0.339734048,1,0.05813052,0.43377167,"FALSE",NA,"TRUE","healthcare","medical assistant"
29,"female",0.141651362,0.288647711,0,0.00972534,0.43377167,"FALSE","sociology","TRUE","healthcare","medical assistant"
28,"female",0.093561083,0.371129751,2,0.305957377,0.483198136,"FALSE","information systems","TRUE","services","customer service representative"
27,"female",0.464003354,0.353237003,4,0.560116529,0.518707633,"TRUE","design and media","FALSE","arts & communication","illustrator"
26,"female",0.576317787,0.305854976,2,0.366561055,0.615497708,"FALSE","computer science","FALSE","computer & it","software engineer"
39,"male",0.331137121,0.312246591,9,0.260276139,0.351119548,"TRUE","accountancy","FALSE","accounting & finance","accountant"
28,"male",0.386458248,0.31562987,4,0.369507104,0.275928766,"FALSE","statistics","FALSE","hr & admin","clerk"
35,"female",0.309950292,0.330760419,19,0.201375276,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
34,"male",0.151854336,0.256597161,12,0.375328,0.258773327,"TRUE","clinical laboratory science","TRUE","healthcare","medical laboratory technologist"
NA,NA,0.437823534,0.251821458,3,0.2728526,NA,"FALSE","computer engineering","FALSE","computer & it","web developer"
31,"male",0.359843075,0.185290426,5,0.356411487,0.196322054,"FALSE","business administration","FALSE","hr & admin","clerk"
25,"male",0.227830797,0.265803277,2,0.443671584,0.713701129,"TRUE","secondary education","FALSE","services","tutor"
32,"female",0.175151974,0.21892269,4,0.305101335,0.213081807,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
28,"male",0.532865644,0.286984146,3,0.270533413,0.26446149,"FALSE","business administration","FALSE","hr & admin","project coordinator"
33,"female",0.158121943,0.08341923,5,0.29389739,0.492506415,"TRUE","medicine","TRUE","healthcare","medical doctor"
33,"female",0.380392492,0.404553473,3,NA,NA,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
32,"female",0.523796737,0.306830108,4,0.537028193,0.538560987,"TRUE","graphic design","FALSE","arts & communication","graphic designer"
27,"female",0.50118798,0.193492904,3,0.39143604,0.257742137,"FALSE",NA,"FALSE","hr & admin","project coordinator"
NA,NA,0.579716504,0.25492543,6,0.268752754,NA,"FALSE","computer science","FALSE","computer & it","web developer"
32,"female",0.159504011,0.21892269,6,0.305101335,0.213081807,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
48,"male",0.539818525,0.246654212,3,0.490193754,0.526454449,"TRUE",NA,"FALSE","arts & communication","illustrator"
35,"male",0.30984354,0.202939451,7,0.35490191,0.310905278,"TRUE","business administration","FALSE","hr & admin","offinance manager"
23,"female",0.399148405,0.167698771,1,0.327293932,0.26962316,"FALSE","business administration","TRUE","hr & admin","recruiter"
30,"male",0.258363456,0.277032435,3,0.757455468,0.516653121,"FALSE","secondary education","FALSE","services","tutor"
29,"female",0.186492234,0.238476872,2,0.278748602,0.113923475,"FALSE",NA,"TRUE","healthcare","pharmacist"
35,"male",0.366073132,0.09709436,1,0.238322943,0.233592987,"FALSE","business administration","TRUE","hr & admin","recruiter"
39,"male",0.250477433,0.224690199,11,0.410260618,0.490938872,"FALSE","hospitality management","FALSE","services","event planner"
28,"male",0.625935018,0.268754065,4,0.497876734,0.598743498,"FALSE","computer science","FALSE","computer & it","software engineer"
NA,"male",0.348453313,0.257731915,10,0.596007228,0.637127757,"TRUE","accountancy","FALSE","accounting & finance","auditor"
35,"female",0.462071598,0.233682692,8,0.512871027,0.669209838,"TRUE","finance","FALSE","accounting & finance","financial manager"
53,"female",0.37041837,0.214907199,8,0.554058433,0.727872074,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
36,"female",NA,0.245223194,4,0.236993164,0.663986444,"FALSE","culinary arts",NA,"services","chef"
28,"male",0.330997586,0.178867117,3,0.682373643,0.506406665,"TRUE","event management","TRUE","arts & communication","event planner"
29,"female",0.152292043,0.344255865,2,0.371022224,0.469906986,"FALSE","supply chain management","TRUE","services","customer service representative"
26,NA,0.279228449,0.445960581,1,0.383080959,0.533257782,"FALSE","information technology","TRUE","services","customer service representative"
NA,"male",0.265774,0.272264,14,0.276451588,0.181799755,"FALSE","history","FALSE","education","college professor"
32,"male",0.391192317,0.168471456,7,0.185842067,0.286843687,"TRUE","information technology","FALSE","hr & admin","recruiter"
32,"female",0.187347591,0.360018969,0,0.230375111,0.226226062,"FALSE","healthcare administration","TRUE","healthcare","medical assistant"
29,"female",0.539630711,0.198552191,8,0.525857806,NA,"FALSE","information technology","TRUE","computer & it","system analyst"
38,"female",0.209802,0.239859,13,0.39398551,0.441554934,"TRUE","computer science","FALSE","education","researcher"
36,"female",0.357057512,0.280441672,10,0.513756871,0.595670938,"FALSE","business management","FALSE","accounting & finance","financial advisor"
30,"female",0.186492234,0.28873229,3,0.242667049,0.43377167,"TRUE","public health","TRUE","healthcare","medical assistant"
26,"male",0.35963279,0.228579119,3,0.514839292,0.644713998,"TRUE","accountancy","FALSE","accounting & finance","auditor"
22,"female",0.292097986,0.394895136,1,0.359701663,NA,"FALSE","information technology","TRUE","computer & it","system analyst"
30,NA,0.352841496,0.562220216,6,0.213928327,0.718199074,"TRUE","accountancy","FALSE","accounting & finance","accountant"
46,"male",0.474114299,0.295786858,24,0.623040438,0.624787688,"TRUE","accountancy","FALSE","accounting & finance","auditor"
28,"male",0.263866,0.289937,5,0.369864374,0.477644026,"TRUE","environmental science","TRUE","education","researcher"
32,NA,0.602095485,0.331570029,6,0.38454777,NA,"FALSE","information technology","FALSE","computer & it","system analyst"
24,"female",0.406080276,0.424322248,1,0.353039384,0.441284299,"FALSE","information technology","FALSE","computer & it","system analyst"
35,"male",0.411238492,0.221280962,8,0.388621569,0.447945952,"TRUE","finance","FALSE","accounting & finance","financial manager"
36,"male",0.261821,0.26297,9,0.396549881,0.399512976,"TRUE","education","TRUE","education","sped teacher"
NA,"female",0.015580887,0.222701401,2,0.423616052,0.489971101,"FALSE","secondary education","FALSE","services","tutor"
32,"female",0.668599,0.174835,1,0.288278043,0.25133723,"FALSE","special education","FALSE","education","sped teacher"
